"class","installment_commitment","residence_since","age","existing_credits","duration","credit_amount","checking_status<0","checking_status>=200","checking_status0<=X<200","checking_statusno checking","credit_historycritical/other existing credit","credit_historydelayed previously","credit_historyexisting paid","credit_historyno credits/all paid","purposedomestic appliance","purposeeducation","purposefurniture/equipment","purposenew car","purposeother","purposeradio/tv","purposerepairs","purposeretraining","purposeused car","savings_status>=1000","savings_status100<=X<500","savings_status500<=X<1000","savings_statusno known savings","employment>=7","employment1<=X<4","employment4<=X<7","employmentunemployed","personal_statusmale div/sep","personal_statusmale mar/wid","personal_statusmale single","other_partiesguarantor","other_partiesnone","property_magnitudelife insurance","property_magnitudeno known property","property_magnitudereal estate","other_payment_plansnone","other_payment_plansstores","housingown","housingrent","jobskilled","jobunemp/unskilled non res","jobunskilled resident","own_telephoneyes","foreign_workeryes"
0,0.0241348402948129,-0.765594182467357,-0.941220494862901,1.05424227167764,0.0652840449311617,-0.556023288789136,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.761142914174538,1.05424227167764,-0.970970636515848,-0.779145681525512,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,-0.765594182467357,-1.12129807555126,-0.714620600264712,-1.3477905206784,-0.776859591436,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1
0,0.918017814176768,0.140434435837207,-0.220910172109449,1.05424227167764,-0.499945781312662,-0.960661234632768,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,1.39978805408582,-0.714620600264712,-0.87676566547521,0.786368811772334,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,-0.310948962453631,1.05424227167764,0.913128784296897,0.700411824406681,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,-0.765594182467357,-1.30137565623963,-0.714620600264712,-1.3477905206784,-0.587571332024403,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
1,-1.7636311074691,-1.67162280077192,-0.0408325914210861,-0.714620600264712,2.04358843678454,2.20894552222344,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
1,0.0241348402948129,-0.765594182467357,0.409361360299821,-0.714620600264712,-0.970970636515848,-0.66484117704991,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,-1.7636311074691,-1.67162280077192,-0.761142914174538,1.05424227167764,-1.3477905206784,-0.829439663494776,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,1.04646305414177,1.48982684443,-0.714620600264712,-0.970970636515848,-0.336558640195981,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-0.765594182467357,-0.400987752797812,-0.714620600264712,-0.970970636515848,-0.699589746410493,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,0.409361360299821,-0.714620600264712,0.159489015971799,-0.171960153751114,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,-0.765594182467357,-0.0408325914210861,1.05424227167764,1.19574369741881,1.92118393220611,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,0.0241348402948129,1.04646305414177,0.409361360299821,-0.714620600264712,2.04358843678454,1.0652718026928,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,-0.869748133587142,-0.765594182467357,-1.03125928520708,-0.714620600264712,2.04358843678454,1.16311645852392,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-0.761142914174538,1.05424227167764,0.347898958053073,1.49185621339575,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,-0.869748133587142,1.04646305414177,1.30974926374164,1.05424227167764,0.630513871174985,1.02503661711739,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
1,0.0241348402948129,1.04646305414177,-0.130871381765268,1.05424227167764,1.47835861054072,1.25684615219391,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,0.139244989267277,-0.714620600264712,1.47835861054072,-0.563338777075575,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1
1,-0.869748133587142,0.140434435837207,0.0492061989230953,1.05424227167764,0.913128784296897,1.68754552505798,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,1.66990442511836,-0.714620600264712,-0.499945781312662,0.236335536235737,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,-0.869748133587142,1.04646305414177,0.859555312020729,-0.714620600264712,-1.3477905206784,-0.594886820310841,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,-1.7636311074691,0.140434435837207,1.12967168305327,1.05424227167764,-0.970970636515848,-0.370392773520759,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,-0.869748133587142,-1.67162280077192,-0.220910172109449,1.05424227167764,2.04358843678454,1.48042576294819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-1.67162280077192,0.589438940988184,2.82310514362,-1.53620046275967,-0.729766135592052,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,-1.30137565623963,-0.714620600264712,-0.21733086819075,-0.915396650860429,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
0,0.918017814176768,1.04646305414177,1.30974926374164,-0.714620600264712,2.04358843678454,1.45070659178453,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-0.0408325914210861,-0.714620600264712,0.347898958053073,-0.279863605976082,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,-0.765594182467357,-0.761142914174538,1.05424227167764,-1.3477905206784,-0.836755151781215,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,0.140434435837207,0.229283779611458,1.05424227167764,2.04358843678454,-0.137211584390531,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.0241348402948129,-0.765594182467357,-0.851181704518719,-0.714620600264712,0.347898958053073,0.0840819362742349,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,-1.7636311074691,-1.67162280077192,-1.21133686589545,-0.714620600264712,0.347898958053073,-0.462750813137045,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,1.04646305414177,1.03963289270909,1.05424227167764,0.0652840449311617,-0.319184355515689,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,0.140434435837207,0.409361360299821,1.05424227167764,-0.782560694434573,-0.866931540962774,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,-0.869748133587142,-0.765594182467357,-0.581065333486175,-0.714620600264712,-0.782560694434573,0.24639433262959,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-1.67162280077192,-0.491026543141994,1.05424227167764,-0.21733086819075,-0.912653342753015,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,-1.67162280077192,-0.220910172109449,-0.714620600264712,0.0652840449311617,-0.334729768124371,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,1.30974926374164,1.05424227167764,0.0652840449311617,-0.370392773520759,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,1.94002079615091,1.05424227167764,0.347898958053073,-0.832182971602191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1
1,-1.7636311074691,-0.765594182467357,-0.400987752797812,1.05424227167764,-1.3477905206784,-0.732509443699466,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0,-1.7636311074691,-1.67162280077192,-1.12129807555126,-0.714620600264712,-0.782560694434573,-0.693645912177761,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
0,-0.869748133587142,-0.765594182467357,0.499400150644003,-0.714620600264712,1.47835861054072,-0.155043087088725,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,1.21971047339745,-0.714620600264712,-0.21733086819075,-0.734338315771076,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0.918017814176768,-1.67162280077192,-0.581065333486175,-0.714620600264712,1.47835861054072,2.20894552222344,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0,0.0241348402948129,-0.765594182467357,-0.130871381765268,-0.714620600264712,0.347898958053073,-0.451320362689485,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,-1.7636311074691,1.04646305414177,-0.671104123830356,2.82310514362,-0.782560694434573,0.258739219112955,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1
0,0.918017814176768,1.04646305414177,1.30974926374164,-0.714620600264712,1.47835861054072,-0.173789025822723,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.851181704518719,-0.714620600264712,2.04358843678454,0.794141518076675,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.761142914174538,-0.714620600264712,-1.3477905206784,-1.23819257149953,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,0.409361360299821,1.05424227167764,0.0652840449311617,-0.641980276154789,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
0,0.918017814176768,-0.765594182467357,-0.220910172109449,-0.714620600264712,-0.21733086819075,-0.918597176985746,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.589438940988184,1.05424227167764,0.347898958053073,-0.496584946461823,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1,0.918017814176768,1.04646305414177,0.0492061989230953,-0.714620600264712,1.47835861054072,-0.326499843802128,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.851181704518719,-0.714620600264712,0.347898958053073,-0.845899512139263,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.679477731332366,1.05424227167764,0.347898958053073,-0.390510366308465,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.0241348402948129,-0.765594182467357,-0.761142914174538,-0.714620600264712,-1.06517560755648,-0.744854330182831,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,-0.869748133587142,1.04646305414177,0.589438940988184,1.05424227167764,0.630513871174985,2.20894552222344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0.918017814176768,1.04646305414177,0.31932256995564,-0.714620600264712,-1.3477905206784,-1.20024347601363,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,0.0492061989230953,-0.714620600264712,2.04358843678454,2.20894552222344,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,0.918017814176768,0.140434435837207,2.61531172373227,-0.714620600264712,-1.3477905206784,-0.766800795042147,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
0,0.918017814176768,0.140434435837207,-0.220910172109449,-0.714620600264712,-0.782560694434573,-1.03061559137184,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,-1.7636311074691,0.140434435837207,-0.941220494862901,-0.714620600264712,-0.21733086819075,0.0740231398803819,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-0.491026543141994,-0.714620600264712,0.0652840449311617,2.20894552222344,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0.918017814176768,1.04646305414177,0.499400150644003,-0.714620600264712,0.347898958053073,-0.723365083341418,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1,0.0241348402948129,-0.765594182467357,1.39978805408582,-0.714620600264712,-1.3477905206784,-0.665755613085714,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,2.61531172373227,-0.714620600264712,0.913128784296897,-0.522646373482261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
0,0.918017814176768,0.140434435837207,-0.310948962453631,-0.714620600264712,0.347898958053073,-0.508929832945188,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,0.0241348402948129,1.04646305414177,1.03963289270909,-0.714620600264712,1.47835861054072,2.20894552222344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,1.21971047339745,-0.714620600264712,-1.06517560755648,-0.880190863481944,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,-0.761142914174538,-0.714620600264712,1.47835861054072,0.301717712795781,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,0.140434435837207,2.61531172373227,2.82310514362,-0.405740810272024,-0.857787180604726,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,0.918017814176768,1.04646305414177,-0.761142914174538,-0.714620600264712,-0.970970636515848,-0.796519966205803,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
1,-0.869748133587142,0.140434435837207,2.57029232856018,-0.714620600264712,-1.3477905206784,-1.05073318415954,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,-0.0408325914210861,-0.714620600264712,-1.25358554963776,-0.217224737523452,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,0.140434435837207,0.31932256995564,-0.714620600264712,0.913128784296897,-0.241914510490182,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,1.04646305414177,0.0492061989230953,-0.714620600264712,0.347898958053073,-0.0818882042243392,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,1.48982684443,1.05424227167764,-1.06517560755648,-0.967062286883401,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,1.12967168305327,1.05424227167764,-0.782560694434573,-0.90030845626965,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0,-0.869748133587142,0.140434435837207,-0.581065333486175,-0.714620600264712,-1.06517560755648,-0.737996059914295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,-1.7636311074691,1.04646305414177,0.139244989267277,-0.714620600264712,1.47835861054072,2.20894552222344,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,0.918017814176768,-0.765594182467357,0.31932256995564,-0.714620600264712,0.347898958053073,0.1343759182435,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
1,-1.7636311074691,1.04646305414177,2.61531172373227,-0.714620600264712,-1.44199549171903,0.181469374087448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,-0.869748133587142,1.04646305414177,-0.851181704518719,-0.714620600264712,-0.499945781312662,-0.166473537536285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
0,0.918017814176768,0.140434435837207,2.61531172373227,-0.714620600264712,-0.782560694434573,-1.04478934992681,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-1.67162280077192,-0.761142914174538,-0.714620600264712,-0.21733086819075,-0.302724506871202,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
1,0.0241348402948129,1.04646305414177,-0.0408325914210861,-0.714620600264712,-0.21733086819075,0.607596566772492,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
1,0.918017814176768,-0.765594182467357,-0.130871381765268,-0.714620600264712,0.913128784296897,0.203415838946763,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1
0,-0.869748133587142,1.04646305414177,-1.12129807555126,1.05424227167764,1.47835861054072,1.86357446195041,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.0408325914210861,1.05424227167764,-0.782560694434573,-0.804749890528046,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-0.130871381765268,-0.714620600264712,2.04358843678454,0.362527709176801,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0.918017814176768,-0.765594182467357,-0.671104123830356,1.05424227167764,-0.782560694434573,1.43927614133697,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
0,-1.7636311074691,1.04646305414177,0.0492061989230953,2.82310514362,0.347898958053073,0.544043262284057,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
1,0.918017814176768,-0.765594182467357,0.229283779611458,1.05424227167764,-0.782560694434573,-0.828068009441069,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
0,0.0241348402948129,0.140434435837207,-0.671104123830356,1.05424227167764,-0.21733086819075,-0.35347570685837,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,0.0492061989230953,1.05424227167764,0.347898958053073,-0.812065378814485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.400987752797812,-0.714620600264712,1.47835861054072,0.650117842437416,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.0408325914210861,-0.714620600264712,-1.3477905206784,-0.844527858085556,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
